test_label,technology,data_channel_mode,dashboard_mode,scenario_clients,hz,run_id,metric,count,mean,median,std,min,max,p95,p99,iqr
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,1,1,run3,dom_update_ms,78,0.15384615384615385,0.0,0.3631365196012815,0,1,1.0,1.0,0.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run1,dom_update_ms,28322,1.609279005719935,2.0,0.7213394131524267,0,13,3.0,4.0,1.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run2,dom_update_ms,221,0.03619909502262444,0.0,0.21009096774123828,0,2,0.0,1.0,0.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run3,dom_update_ms,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run1,dom_update_ms,14658,7.810820030017738,6.0,8.725512637170231,4,241,12.0,52.0,1.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run2,dom_update_ms,17910,0.002512562814070352,0.0,0.06291401914501156,0,2,0.0,0.0,0.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run3,dom_update_ms,4230,0.004491725768321513,0.0,0.07675534278544165,0,2,0.0,0.0,0.0
visualization_websocket,websocket,,websocket,1,1,run1,dom_update_ms,282,0.1524822695035461,0.0,0.3601268183672059,0,1,1.0,1.0,0.0
visualization_websocket,websocket,,websocket,100,1,run1,dom_update_ms,18238,1.567715758306832,2.0,0.6666065268080587,0,12,2.0,3.0,1.0
visualization_websocket,websocket,,websocket,100,1,run2,dom_update_ms,32,0.0,0.0,0.0,0,0,0.0,0.0,0.0
visualization_websocket,websocket,,websocket,100,1,run3,dom_update_ms,315,0.025396825396825397,0.0,0.1938285521619607,0,2,0.0,1.0,0.0
visualization_websocket,websocket,,websocket,500,1,run1_ws500_retry5,dom_update_ms,9,0.0,0.0,0.0,0,0,0.0,0.0,0.0
visualization_websocket,websocket,,websocket,500,1,run2,dom_update_ms,7611,0.00840888188148732,0.0,0.11772137507584743,0,3,0.0,0.0,0.0
visualization_websocket,websocket,,websocket,500,1,run3,dom_update_ms,456,0.010964912280701754,0.0,0.14021314574130914,0,2,0.0,0.0,0.0
visualization_http-post-long-polling,http-post,,long-polling,1,1,run2,paint_delay_ms,545,21.680733944954127,22.0,7.741746994003237,1,33,32.0,33.0,10.0
visualization_http-post-long-polling,http-post,,long-polling,1,1,run3,paint_delay_ms,1268,21.767350157728707,22.0,7.569846732614356,1,33,32.0,32.0,10.0
visualization_http-post-long-polling,http-post,,long-polling,100,1,run1,paint_delay_ms,66372,27.78445730127162,28.0,9.33857422026682,11,99,44.0,52.0,14.0
visualization_http-post-long-polling,http-post,,long-polling,100,1,run2,paint_delay_ms,105912,25.087780421481984,25.0,3.9080857331562995,17,42,31.0,32.0,7.0
visualization_http-post-long-polling,http-post,,long-polling,100,1,run3,paint_delay_ms,86920,25.135124252185918,25.0,3.7775559664240266,4,41,31.0,32.0,7.0
visualization_http-post-long-polling,http-post,,long-polling,500,1,run1,paint_delay_ms,23000,7694.388217391304,7468.0,2593.6953662617675,3052,17660,11940.099999999999,13935.049999999992,4192.25
visualization_http-post-long-polling,http-post,,long-polling,500,1,run2,paint_delay_ms,284125,40.474410910690715,29.0,39.27773476860004,2,401,119.0,205.0,23.0
visualization_http-post-long-polling,http-post,,long-polling,500,1,run3,paint_delay_ms,144416,23.01880678041214,23.0,9.921124001649767,2,76,39.0,44.0,16.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,1,1,run1,paint_delay_ms,187,11.764705882352942,12.0,4.232266645831385,1,34,17.0,18.139999999999986,6.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,1,1,run3,paint_delay_ms,13,11.76923076923077,12.0,1.0919284281983377,9,13,13.0,13.0,1.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,100,1,run1,paint_delay_ms,28396,26.47693337089731,27.0,4.400803090510731,9,88,33.0,39.0,5.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,100,1,run2,paint_delay_ms,530,29.366037735849055,30.0,2.4281698551489836,13,35,32.0,33.0,3.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,500,1,run1,paint_delay_ms,15773,247.11754263615038,243.0,47.588303118595896,130,561,334.0,389.28000000000065,60.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,500,1,run2,paint_delay_ms,14476,25.054504006631667,25.0,4.396340104007536,6,47,32.0,37.0,6.0
visualization_webrtc-reliable-ordered,webrtc,reliable-ordered,webrtc,500,1,run3,paint_delay_ms,4258,27.778064819163927,27.0,6.712549493898441,5,68,39.0,47.0,7.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,1,1,run1,paint_delay_ms,283,11.173144876325088,11.0,3.936785914561829,2,19,17.0,19.0,6.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,1,1,run2,paint_delay_ms,264,10.640151515151516,12.0,5.645016778152663,1,20,18.0,19.0,11.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,1,1,run3,paint_delay_ms,78,6.602564102564102,6.0,1.2309825406227402,4,9,8.0,9.0,2.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run1,paint_delay_ms,28322,26.79973165736883,27.0,4.0922420898410925,10,60,33.0,38.0,5.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run2,paint_delay_ms,221,28.683257918552037,29.0,2.5422145448932048,20,33,31.0,32.0,3.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,100,1,run3,paint_delay_ms,2,27.5,27.5,0.7071067811865476,27,28,27.95,27.99,0.5
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run1,paint_delay_ms,14658,249.84247509892208,246.0,47.53109192013277,168,541,335.0,390.4300000000003,61.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run2,paint_delay_ms,17910,27.902791736460077,28.0,5.192652133896563,6,61,37.0,43.0,6.0
visualization_webrtc-unreliable-unordered,webrtc,unreliable-unordered,webrtc,500,1,run3,paint_delay_ms,4230,26.322222222222223,27.0,8.177358470858145,6,54,38.0,46.0,10.0
visualization_websocket,websocket,,websocket,1,1,run1,paint_delay_ms,282,8.957446808510639,8.0,5.5660029812740905,1,33,18.0,19.0,10.75
visualization_websocket,websocket,,websocket,100,1,run1,paint_delay_ms,18238,26.825419453887488,27.0,3.407124252269807,9,49,32.0,36.0,4.0
visualization_websocket,websocket,,websocket,100,1,run2,paint_delay_ms,32,28.09375,28.0,1.531589412679605,25,34,29.45,32.760000000000005,1.25
visualization_websocket,websocket,,websocket,100,1,run3,paint_delay_ms,315,29.533333333333335,30.0,1.5541192438818288,20,34,31.0,32.0,1.0
visualization_websocket,websocket,,websocket,500,1,run1_ws500_retry5,paint_delay_ms,9,22.22222222222222,28.0,9.49707557327225,6,30,30.0,30.0,9.0
visualization_websocket,websocket,,websocket,500,1,run2,paint_delay_ms,7611,27.386151622651425,28.0,3.2492210808435473,3,37,31.0,33.0,4.0
visualization_websocket,websocket,,websocket,500,1,run3,paint_delay_ms,456,24.87938596491228,25.0,3.85631100498743,9,33,30.0,31.0,6.0
visualization_http-post-long-polling,http-post,,long-polling,1,1,run2,end_to_end_visualization_ms,545,39.11559633027523,39.0,14.071881996555632,4,88,60.0,72.55999999999995,18.0
visualization_http-post-long-polling,http-post,,long-polling,1,1,run3,end_to_end_visualization_ms,1268,44.06703470031546,44.0,13.634167757020494,7,95,66.0,75.65999999999985,18.0
visualization_http-post-long-polling,http-post,,long-polling,100,1,run1,end_to_end_visualization_ms,66372,81.1559091183029,80.0,25.2423860690343,19,218,125.0,142.0,37.0
visualization_http-post-long-polling,http-post,,long-polling,100,1,run2,end_to_end_visualization_ms,105912,41.9572475262482,41.0,11.59333188812822,17,96,62.0,70.0,16.0
visualization_http-post-long-polling,http-post,,long-polling,100,1,run3,end_to_end_visualization_ms,86920,44.498205246203405,44.0,12.75242969932004,5,112,68.0,75.0,19.0
visualization_http-post-long-polling,http-post,,long-polling,500,1,run1,end_to_end_visualization_ms,23000,16857.11660869565,16275.0,2229.821903387134,13194,24561,22495.149999999998,24197.0,1732.0
visualization_http-post-long-polling,http-post,,long-polling,500,1,run2,end_to_end_visualization_ms,284125,254.50844874615046,115.0,311.0070901557674,15,2024,941.0,1453.0,219.0
visualization_http-post-long-polling,http-post,,long-polling,500,1,run3,end_to_end_visualization_ms,144416,70.36292377575892,65.0,33.53407272370597,6,299,133.0,170.0,45.0
